#{"t_start": 1784499439.7676427, "env_id": "None"}
r,l,t
487.917546,100,382.968292
444.912354,100,383.130759
489.102496,100,383.290158
518.169758,100,383.446511
503.884477,100,394.739801
510.619641,100,394.934932
509.395676,100,395.098847
471.496084,100,395.272511
511.125958,100,395.454544
510.443281,100,395.628884
436.517059,100,395.898722
502.132299,100,396.055054
482.996257,100,396.270993
478.90491,100,396.446846
454.518582,100,407.715534
481.753896,100,407.960283
478.63793,100,408.135646
431.512418,100,408.322056
485.755007,100,408.484246
506.202784,100,408.659914
506.496787,100,408.853542
455.117511,100,409.018923
519.479206,100,409.188648
458.60274,100,409.357749
440.739669,100,423.546708
523.748598,100,423.855618
493.928368,100,424.163223
514.727638,100,424.483216
477.073234,100,424.784466
513.117717,100,425.073281
508.655893,100,425.400429
518.456433,100,425.718969
489.547314,100,426.039985
501.22436,100,426.37733
485.166051,100,439.190229
455.695603,100,439.37478
422.351218,100,439.601703
503.874391,100,439.785879
490.628944,100,439.940672
486.715264,100,440.115349
483.133889,100,440.277612
441.327687,100,440.429114
471.859064,100,440.595935
448.087523,100,440.754242
496.184366,100,453.964716
499.401694,100,454.28912
511.542929,100,454.624332
500.045032,100,454.893914
510.646288,100,455.181593
516.545172,100,455.516418
489.93861,100,455.85733
481.010502,100,456.197443
521.103902,100,456.546685
516.694098,100,456.85254
495.436692,100,468.86284
468.215369,100,469.043949
501.531777,100,469.223803
423.295208,100,469.382502
504.042844,100,469.535252
517.144747,100,469.686955
477.724011,100,469.916807
477.164712,100,470.141989
514.033835,100,470.34127
457.579826,100,470.532462
482.534792,100,481.488376
521.166222,100,481.652105
442.242268,100,481.818521
465.713172,100,482.087589
456.464185,100,482.261747
484.17673,100,482.451301
495.331031,100,482.622913
444.05612,100,482.779437
452.129183,100,482.939631
438.92366,100,483.094187
416.987679,100,494.575795
386.847257,100,494.756283
480.346452,100,494.923532
513.378112,100,495.099955
508.509938,100,495.272142
485.123195,100,495.439151
494.764294,100,495.598594
508.328036,100,495.761011
506.106239,100,496.028108
485.68711,100,496.18763
479.533469,100,510.272463
509.518649,100,510.448943
473.311039,100,510.617243
485.499032,100,510.773191
480.42559,100,510.977305
463.266809,100,511.184906
460.470498,100,511.395156
517.358585,100,511.595666
522.843708,100,511.812731
451.852043,100,512.106987
478.537423,100,523.976428
440.951102,100,524.170017
454.675813,100,524.376594
499.885461,100,524.549914
510.730053,100,524.726105
510.297533,100,524.910273
513.44703,100,525.089996
481.335826,100,525.270471
461.636271,100,525.4612
498.737925,100,525.657442
408.929038,100,539.023024
509.515277,100,539.228343
511.71648,100,539.413968
513.450487,100,539.580975
516.285336,100,539.738817
514.853418,100,539.982573
430.137133,100,540.187072
513.734865,100,540.40093
